STATE_ABBREV,source_fips,target_fips,weight,source_name,target_name
MO,29201,29067,0.14285714285714285,Scott County,Douglas County
MO,29201,29093,0.14285714285714285,Scott County,Iron County
MO,29201,29099,0.14285714285714285,Scott County,Jefferson County
MO,29213,29067,0.14285714285714285,Taney County,Douglas County
MO,29213,29093,0.14285714285714285,Taney County,Iron County
MO,29213,29099,0.14285714285714285,Taney County,Jefferson County
MO,29229,29067,0.14285714285714285,Wright County,Douglas County
MO,29229,29093,0.14285714285714285,Wright County,Iron County
MO,29229,29099,0.14285714285714285,Wright County,Jefferson County
MO,29081,29031,0.14285714285714285,Harrison County,Cape Girardeau County
MO,29071,29005,0.125,Franklin County,Atchison County
MO,29071,29011,0.125,Franklin County,Barton County
MO,29175,29005,0.125,Randolph County,Atchison County
MO,29175,29011,0.125,Randolph County,Barton County
MO,29015,29005,0.1111111111111111,Benton County,Atchison County
MO,29015,29011,0.1111111111111111,Benton County,Barton County
MO,29015,29199,0.1111111111111111,Benton County,Scotland County
MO,29001,29005,0.1,Adair County,Atchison County
MO,29001,29011,0.1,Adair County,Barton County
MO,29009,29005,0.1,Barry County,Atchison County
MO,29009,29011,0.1,Barry County,Barton County
MO,29021,29005,0.1,Buchanan County,Atchison County
MO,29021,29011,0.1,Buchanan County,Barton County
MO,29023,29005,0.1,Butler County,Atchison County
MO,29023,29011,0.1,Butler County,Barton County
MO,29029,29005,0.1,Camden County,Atchison County
MO,29029,29011,0.1,Camden County,Barton County
MO,29031,29005,0.1,Cape Girardeau County,Atchison County
MO,29031,29011,0.1,Cape Girardeau County,Barton County
MO,29037,29005,0.1,Cass County,Atchison County
MO,29037,29011,0.1,Cass County,Barton County
MO,29047,29005,0.1,Clay County,Atchison County
MO,29047,29011,0.1,Clay County,Barton County
MO,29047,29199,0.1,Clay County,Scotland County
MO,29051,29005,0.1,Cole County,Atchison County
MO,29051,29011,0.1,Cole County,Barton County
MO,29065,29005,0.1,Dent County,Atchison County
MO,29065,29011,0.1,Dent County,Barton County
MO,29069,29005,0.1,Dunklin County,Atchison County
MO,29069,29011,0.1,Dunklin County,Barton County
MO,29077,29005,0.1,Greene County,Atchison County
MO,29077,29011,0.1,Greene County,Barton County
MO,29079,29005,0.1,Grundy County,Atchison County
MO,29079,29011,0.1,Grundy County,Barton County
MO,29079,29199,0.1,Grundy County,Scotland County
MO,29083,29005,0.1,Henry County,Atchison County
MO,29083,29011,0.1,Henry County,Barton County
MO,29091,29005,0.1,Howell County,Atchison County
MO,29091,29011,0.1,Howell County,Barton County
MO,29097,29005,0.1,Jasper County,Atchison County
MO,29097,29011,0.1,Jasper County,Barton County
MO,29105,29005,0.1,Laclede County,Atchison County
MO,29105,29011,0.1,Laclede County,Barton County
MO,29117,29005,0.1,Livingston County,Atchison County
MO,29117,29011,0.1,Livingston County,Barton County
MO,29123,29005,0.1,Madison County,Atchison County
MO,29123,29011,0.1,Madison County,Barton County
MO,29127,29005,0.1,Marion County,Atchison County
MO,29127,29011,0.1,Marion County,Barton County
MO,29155,29005,0.1,Pemiscot County,Atchison County
MO,29155,29011,0.1,Pemiscot County,Barton County
MO,29161,29005,0.1,Phelps County,Atchison County
MO,29161,29011,0.1,Phelps County,Barton County
MO,29167,29005,0.1,Polk County,Atchison County
MO,29167,29011,0.1,Polk County,Barton County
MO,29181,29005,0.1,Ripley County,Atchison County
MO,29181,29011,0.1,Ripley County,Barton County
MO,29187,29005,0.1,Saint Francois County,Atchison County
MO,29187,29011,0.1,Saint Francois County,Barton County
MO,29201,29005,0.1,Scott County,Atchison County
MO,29201,29011,0.1,Scott County,Barton County
MO,29213,29005,0.1,Taney County,Atchison County
MO,29213,29011,0.1,Taney County,Barton County
MO,29229,29005,0.1,Wright County,Atchison County
MO,29229,29011,0.1,Wright County,Barton County
MO,29175,29029,0.1,Randolph County,Camden County
MO,29175,29039,0.1,Randolph County,Cedar County
MO,29015,29029,0.09090909090909091,Benton County,Camden County
MO,29015,29039,0.09090909090909091,Benton County,Cedar County
MO,29175,29031,0.09090909090909091,Randolph County,Cape Girardeau County
MO,29001,29029,0.08333333333333333,Adair County,Camden County
MO,29001,29039,0.08333333333333333,Adair County,Cedar County
MO,29009,29029,0.08333333333333333,Barry County,Camden County
MO,29009,29039,0.08333333333333333,Barry County,Cedar County
MO,29021,29029,0.08333333333333333,Buchanan County,Camden County
MO,29021,29039,0.08333333333333333,Buchanan County,Cedar County
MO,29023,29029,0.08333333333333333,Butler County,Camden County
MO,29023,29039,0.08333333333333333,Butler County,Cedar County
MO,29031,29029,0.08333333333333333,Cape Girardeau County,Camden County
MO,29031,29039,0.08333333333333333,Cape Girardeau County,Cedar County
MO,29037,29029,0.08333333333333333,Cass County,Camden County
MO,29037,29039,0.08333333333333333,Cass County,Cedar County
MO,29069,29029,0.08333333333333333,Dunklin County,Camden County
MO,29069,29039,0.08333333333333333,Dunklin County,Cedar County
MO,29077,29029,0.08333333333333333,Greene County,Camden County
MO,29077,29039,0.08333333333333333,Greene County,Cedar County
MO,29079,29029,0.08333333333333333,Grundy County,Camden County
MO,29079,29039,0.08333333333333333,Grundy County,Cedar County
MO,29083,29029,0.08333333333333333,Henry County,Camden County
MO,29083,29039,0.08333333333333333,Henry County,Cedar County
MO,29091,29029,0.08333333333333333,Howell County,Camden County
MO,29091,29039,0.08333333333333333,Howell County,Cedar County
MO,29097,29029,0.08333333333333333,Jasper County,Camden County
MO,29097,29039,0.08333333333333333,Jasper County,Cedar County
MO,29105,29029,0.08333333333333333,Laclede County,Camden County
MO,29105,29039,0.08333333333333333,Laclede County,Cedar County
MO,29117,29029,0.08333333333333333,Livingston County,Camden County
MO,29117,29039,0.08333333333333333,Livingston County,Cedar County
MO,29123,29029,0.08333333333333333,Madison County,Camden County
MO,29123,29039,0.08333333333333333,Madison County,Cedar County
MO,29127,29029,0.08333333333333333,Marion County,Camden County
MO,29127,29039,0.08333333333333333,Marion County,Cedar County
MO,29155,29029,0.08333333333333333,Pemiscot County,Camden County
MO,29155,29039,0.08333333333333333,Pemiscot County,Cedar County
MO,29181,29029,0.08333333333333333,Ripley County,Camden County
MO,29181,29039,0.08333333333333333,Ripley County,Cedar County
MO,29187,29029,0.08333333333333333,Saint Francois County,Camden County
MO,29187,29039,0.08333333333333333,Saint Francois County,Cedar County
MO,29201,29029,0.08333333333333333,Scott County,Camden County
MO,29201,29039,0.08333333333333333,Scott County,Cedar County
MO,29213,29029,0.08333333333333333,Taney County,Camden County
MO,29213,29039,0.08333333333333333,Taney County,Cedar County
MO,29229,29029,0.08333333333333333,Wright County,Camden County
MO,29229,29039,0.08333333333333333,Wright County,Cedar County
MO,29009,29031,0.07692307692307693,Barry County,Cape Girardeau County
MO,29023,29031,0.07692307692307693,Butler County,Cape Girardeau County
MO,29029,29031,0.07692307692307693,Camden County,Cape Girardeau County
MO,29069,29031,0.07692307692307693,Dunklin County,Cape Girardeau County
MO,29083,29031,0.07692307692307693,Henry County,Cape Girardeau County
MO,29091,29031,0.07692307692307693,Howell County,Cape Girardeau County
MO,29097,29031,0.07692307692307693,Jasper County,Cape Girardeau County
MO,29123,29031,0.07692307692307693,Madison County,Cape Girardeau County
MO,29127,29031,0.07692307692307693,Marion County,Cape Girardeau County
MO,29181,29031,0.07692307692307693,Ripley County,Cape Girardeau County
MO,29187,29031,0.07692307692307693,Saint Francois County,Cape Girardeau County
MO,29201,29031,0.07692307692307693,Scott County,Cape Girardeau County
MO,29229,29031,0.07692307692307693,Wright County,Cape Girardeau County
MO,29023,29127,0.06666666666666667,Butler County,Marion County
MO,29031,29127,0.06666666666666667,Cape Girardeau County,Marion County
MO,29091,29127,0.06666666666666667,Howell County,Marion County
MO,29097,29127,0.06666666666666667,Jasper County,Marion County
MO,29187,29127,0.06666666666666667,Saint Francois County,Marion County
MO,29031,29033,0.058823529411764705,Cape Girardeau County,Carroll County
MS,28065,28025,1.3333333333333333,Jefferson Davis County,Clay County
MS,28087,28025,1.3333333333333333,Lowndes County,Clay County
MS,28127,28025,1.3333333333333333,Simpson County,Clay County
MS,28139,28025,1.3333333333333333,Tippah County,Clay County
MS,28145,28025,1.3333333333333333,Union County,Clay County
MS,28159,28025,1.3333333333333333,Winston County,Clay County
MS,28001,28159,1.1428571428571428,Adams County,Winston County
MS,28003,28159,1.1428571428571428,Alcorn County,Winston County
MS,28035,28159,1.1428571428571428,Forrest County,Winston County
MS,28039,28159,1.1428571428571428,George County,Winston County
MS,28043,28159,1.1428571428571428,Grenada County,Winston County
MS,28047,28159,1.1428571428571428,Harrison County,Winston County
MS,28057,28159,1.1428571428571428,Itawamba County,Winston County
MS,28059,28159,1.1428571428571428,Jackson County,Winston County
MS,28067,28159,1.1428571428571428,Jones County,Winston County
MS,28075,28159,1.1428571428571428,Lauderdale County,Winston County
MS,28081,28159,1.1428571428571428,Lee County,Winston County
MS,28085,28159,1.1428571428571428,Lincoln County,Winston County
MS,28091,28159,1.1428571428571428,Marion County,Winston County
MS,28099,28159,1.1428571428571428,Neshoba County,Winston County
MS,28109,28159,1.1428571428571428,Pearl River County,Winston County
MS,28113,28159,1.1428571428571428,Pike County,Winston County
MS,28131,28159,1.1428571428571428,Stone County,Winston County
MS,28141,28159,1.1428571428571428,Tishomingo County,Winston County
MS,28153,28159,1.1428571428571428,Wayne County,Winston County
MS,28001,28065,1.0,Adams County,Jefferson Davis County
MS,28001,28087,1.0,Adams County,Lowndes County
MS,28001,28127,1.0,Adams County,Simpson County
MS,28001,28139,1.0,Adams County,Tippah County
MS,28001,28145,1.0,Adams County,Union County
MS,28003,28065,1.0,Alcorn County,Jefferson Davis County
MS,28003,28087,1.0,Alcorn County,Lowndes County
MS,28003,28127,1.0,Alcorn County,Simpson County
MS,28003,28139,1.0,Alcorn County,Tippah County
MS,28003,28145,1.0,Alcorn County,Union County
MS,28035,28065,1.0,Forrest County,Jefferson Davis County
MS,28035,28087,1.0,Forrest County,Lowndes County
MS,28035,28127,1.0,Forrest County,Simpson County
MS,28035,28139,1.0,Forrest County,Tippah County
MS,28035,28145,1.0,Forrest County,Union County
MS,28039,28065,1.0,George County,Jefferson Davis County
MS,28039,28087,1.0,George County,Lowndes County
MS,28039,28127,1.0,George County,Simpson County
MS,28039,28139,1.0,George County,Tippah County
MS,28039,28145,1.0,George County,Union County
MS,28043,28065,1.0,Grenada County,Jefferson Davis County
MS,28043,28087,1.0,Grenada County,Lowndes County
MS,28043,28127,1.0,Grenada County,Simpson County
MS,28043,28139,1.0,Grenada County,Tippah County
MS,28043,28145,1.0,Grenada County,Union County
MS,28047,28065,1.0,Harrison County,Jefferson Davis County
MS,28047,28087,1.0,Harrison County,Lowndes County
MS,28047,28127,1.0,Harrison County,Simpson County
MS,28047,28139,1.0,Harrison County,Tippah County
MS,28047,28145,1.0,Harrison County,Union County
MS,28057,28065,1.0,Itawamba County,Jefferson Davis County
MS,28057,28087,1.0,Itawamba County,Lowndes County
MS,28057,28127,1.0,Itawamba County,Simpson County
MS,28057,28139,1.0,Itawamba County,Tippah County
MS,28057,28145,1.0,Itawamba County,Union County
MS,28059,28065,1.0,Jackson County,Jefferson Davis County
MS,28059,28087,1.0,Jackson County,Lowndes County
MS,28059,28127,1.0,Jackson County,Simpson County
MS,28059,28139,1.0,Jackson County,Tippah County
MS,28059,28145,1.0,Jackson County,Union County
MS,28067,28065,1.0,Jones County,Jefferson Davis County
MS,28067,28087,1.0,Jones County,Lowndes County
MS,28067,28127,1.0,Jones County,Simpson County
MS,28067,28139,1.0,Jones County,Tippah County
MS,28067,28145,1.0,Jones County,Union County
MS,28075,28065,1.0,Lauderdale County,Jefferson Davis County
MS,28075,28087,1.0,Lauderdale County,Lowndes County
MS,28075,28127,1.0,Lauderdale County,Simpson County
MS,28075,28139,1.0,Lauderdale County,Tippah County
MS,28075,28145,1.0,Lauderdale County,Union County
MS,28081,28065,1.0,Lee County,Jefferson Davis County
MS,28081,28087,1.0,Lee County,Lowndes County
MS,28081,28127,1.0,Lee County,Simpson County
MS,28081,28139,1.0,Lee County,Tippah County
MS,28081,28145,1.0,Lee County,Union County
MS,28085,28065,1.0,Lincoln County,Jefferson Davis County
MS,28085,28087,1.0,Lincoln County,Lowndes County
MS,28085,28127,1.0,Lincoln County,Simpson County
MS,28085,28139,1.0,Lincoln County,Tippah County
MS,28085,28145,1.0,Lincoln County,Union County
MS,28091,28065,1.0,Marion County,Jefferson Davis County
MS,28091,28087,1.0,Marion County,Lowndes County
MS,28091,28127,1.0,Marion County,Simpson County
MS,28091,28139,1.0,Marion County,Tippah County
MS,28091,28145,1.0,Marion County,Union County
MS,28099,28065,1.0,Neshoba County,Jefferson Davis County
MS,28099,28087,1.0,Neshoba County,Lowndes County
MS,28099,28127,1.0,Neshoba County,Simpson County
MS,28099,28139,1.0,Neshoba County,Tippah County
MS,28099,28145,1.0,Neshoba County,Union County
MS,28109,28065,1.0,Pearl River County,Jefferson Davis County
MS,28109,28087,1.0,Pearl River County,Lowndes County
MS,28109,28127,1.0,Pearl River County,Simpson County
MS,28109,28139,1.0,Pearl River County,Tippah County
MS,28109,28145,1.0,Pearl River County,Union County
MS,28113,28065,1.0,Pike County,Jefferson Davis County
MS,28113,28087,1.0,Pike County,Lowndes County
MS,28113,28127,1.0,Pike County,Simpson County
MS,28113,28139,1.0,Pike County,Tippah County
MS,28113,28145,1.0,Pike County,Union County
MS,28131,28065,1.0,Stone County,Jefferson Davis County
MS,28131,28087,1.0,Stone County,Lowndes County
MS,28131,28127,1.0,Stone County,Simpson County
MS,28131,28139,1.0,Stone County,Tippah County
MS,28131,28145,1.0,Stone County,Union County
MS,28141,28065,1.0,Tishomingo County,Jefferson Davis County
MS,28141,28087,1.0,Tishomingo County,Lowndes County
MS,28141,28127,1.0,Tishomingo County,Simpson County
MS,28141,28139,1.0,Tishomingo County,Tippah County
MS,28141,28145,1.0,Tishomingo County,Union County
MS,28153,28065,1.0,Wayne County,Jefferson Davis County
MS,28153,28087,1.0,Wayne County,Lowndes County
MS,28153,28127,1.0,Wayne County,Simpson County
MS,28153,28139,1.0,Wayne County,Tippah County
MS,28153,28145,1.0,Wayne County,Union County
MS,28065,28007,1.0,Jefferson Davis County,Attala County
MS,28065,28107,1.0,Jefferson Davis County,Panola County
MS,28065,28149,1.0,Jefferson Davis County,Warren County
MS,28087,28007,1.0,Lowndes County,Attala County
MS,28087,28107,1.0,Lowndes County,Panola County
MS,28087,28149,1.0,Lowndes County,Warren County
MS,28127,28007,1.0,Simpson County,Attala County
MS,28127,28107,1.0,Simpson County,Panola County
MS,28127,28149,1.0,Simpson County,Warren County
MS,28139,28007,1.0,Tippah County,Attala County
MS,28139,28107,1.0,Tippah County,Panola County
MS,28139,28149,1.0,Tippah County,Warren County
MS,28145,28007,1.0,Union County,Attala County
MS,28145,28107,1.0,Union County,Panola County
MS,28145,28149,1.0,Union County,Warren County
MS,28159,28007,1.0,Winston County,Attala County
MS,28159,28107,1.0,Winston County,Panola County
MS,28159,28149,1.0,Winston County,Warren County
MS,28007,28043,1.0,Attala County,Grenada County
MS,28007,28137,1.0,Attala County,Tate County
MS,28025,28043,1.0,Clay County,Grenada County
MS,28025,28137,1.0,Clay County,Tate County
MS,28107,28043,1.0,Panola County,Grenada County
MS,28107,28137,1.0,Panola County,Tate County
MS,28149,28043,1.0,Warren County,Grenada County
MS,28149,28137,1.0,Warren County,Tate County
MS,28137,28025,1.0,Tate County,Clay County
MS,28137,28033,1.0,Tate County,Desoto County
MS,28137,28117,1.0,Tate County,Prentiss County
MS,28033,28115,1.0,Desoto County,Pontotoc County
MS,28117,28115,1.0,Prentiss County,Pontotoc County
MS,28115,28077,1.0,Pontotoc County,Lawrence County
